# Residuals   
# Time        	Ux            	Uy            	Uz            	p             	k             	epsilon       
274           	5.115796e-04	1.719077e-02	4.155787e-03	4.737944e-03	1.319358e-03	2.166136e-03
275           	5.076083e-04	1.724588e-02	4.113293e-03	4.876882e-03	1.275592e-03	2.176016e-03
276           	5.010174e-04	1.709879e-02	4.081880e-03	4.598096e-03	1.276128e-03	2.139613e-03
277           	4.965834e-04	1.701965e-02	4.035957e-03	4.785441e-03	1.297865e-03	2.128125e-03
278           	4.937140e-04	1.679574e-02	4.038745e-03	4.596246e-03	1.245237e-03	2.131423e-03
279           	4.879858e-04	1.675029e-02	3.991641e-03	4.611288e-03	1.268323e-03	2.141656e-03
280           	4.833342e-04	1.669731e-02	3.965867e-03	4.603963e-03	1.178756e-03	2.125929e-03
281           	4.806758e-04	1.682019e-02	3.935904e-03	4.687075e-03	1.232166e-03	2.135907e-03
282           	4.770907e-04	1.662929e-02	3.920773e-03	4.489172e-03	1.177425e-03	2.118366e-03
283           	4.717035e-04	1.689138e-02	3.874672e-03	4.507637e-03	1.108255e-03	2.104450e-03
284           	4.630051e-04	1.667212e-02	3.856435e-03	4.435558e-03	1.152353e-03	2.101502e-03
285           	4.603146e-04	1.708190e-02	3.826133e-03	4.349207e-03	1.112248e-03	2.092770e-03
286           	4.574036e-04	1.710079e-02	3.795344e-03	4.451962e-03	1.071204e-03	2.070548e-03
287           	4.528474e-04	1.737433e-02	3.747755e-03	4.382110e-03	1.098732e-03	2.042029e-03
288           	4.469549e-04	1.719278e-02	3.723428e-03	4.304300e-03	1.087242e-03	2.044765e-03
289           	4.430271e-04	1.744463e-02	3.670356e-03	4.337566e-03	1.111114e-03	2.029270e-03
290           	4.406409e-04	1.735087e-02	3.655225e-03	4.298379e-03	1.107489e-03	2.035453e-03
291           	4.343621e-04	1.777406e-02	3.578465e-03	4.225823e-03	1.085075e-03	1.996408e-03
292           	4.288532e-04	1.780158e-02	3.560784e-03	4.216942e-03	1.091514e-03	1.989908e-03
293           	4.268845e-04	1.817721e-02	3.511353e-03	4.274332e-03	1.099837e-03	1.975947e-03
294           	4.214165e-04	1.817863e-02	3.480251e-03	4.126030e-03	1.085215e-03	1.945852e-03
295           	4.147383e-04	1.849464e-02	3.409899e-03	4.142775e-03	1.115664e-03	1.906572e-03
296           	4.131713e-04	1.841189e-02	3.399839e-03	4.149236e-03	1.099733e-03	1.848870e-03
297           	4.116998e-04	1.878015e-02	3.356139e-03	4.205720e-03	1.125093e-03	1.888522e-03
298           	4.085383e-04	1.892187e-02	3.321551e-03	4.130826e-03	1.103572e-03	1.816224e-03
299           	4.031605e-04	1.935414e-02	3.240302e-03	4.083773e-03	1.128788e-03	1.859091e-03
300           	3.995286e-04	1.939802e-02	3.210240e-03	4.060518e-03	1.114627e-03	1.800859e-03
301           	3.983476e-04	1.976211e-02	3.158074e-03	4.023792e-03	1.102383e-03	1.825435e-03
302           	3.952248e-04	1.975603e-02	3.138453e-03	3.981399e-03	1.104662e-03	1.772186e-03
303           	3.926491e-04	2.010894e-02	3.071313e-03	3.888628e-03	1.095876e-03	1.827159e-03
304           	3.892089e-04	2.011151e-02	3.048275e-03	3.865956e-03	1.096811e-03	1.801315e-03
305           	3.879334e-04	2.024932e-02	2.967898e-03	3.735597e-03	1.057701e-03	1.767532e-03
306           	3.862589e-04	2.029166e-02	2.955120e-03	3.781234e-03	1.079580e-03	1.765081e-03
307           	3.841996e-04	2.053112e-02	2.882522e-03	3.669209e-03	1.029900e-03	1.739005e-03
308           	3.803392e-04	2.037893e-02	2.848131e-03	3.625999e-03	1.060560e-03	1.744088e-03
309           	3.819813e-04	2.048500e-02	2.788541e-03	3.586176e-03	1.027220e-03	1.731081e-03
310           	3.803376e-04	2.032669e-02	2.779891e-03	3.631664e-03	1.051954e-03	1.730315e-03
311           	3.785693e-04	2.040894e-02	2.681292e-03	3.476697e-03	1.077523e-03	1.727561e-03
312           	3.755585e-04	2.037448e-02	2.654507e-03	3.546334e-03	1.072320e-03	1.722334e-03
313           	3.726370e-04	2.075072e-02	2.575417e-03	3.403951e-03	1.018280e-03	1.666456e-03
314           	3.687898e-04	2.070863e-02	2.540248e-03	3.349646e-03	1.040054e-03	1.681577e-03
315           	3.679948e-04	2.108197e-02	2.478048e-03	3.408862e-03	1.064790e-03	1.733112e-03
316           	3.680100e-04	2.096879e-02	2.475366e-03	3.421193e-03	1.066929e-03	1.714414e-03
317           	3.655387e-04	2.110637e-02	2.392759e-03	3.311562e-03	1.074645e-03	1.789332e-03
318           	3.667669e-04	2.077316e-02	2.378727e-03	3.381608e-03	1.082890e-03	1.740458e-03
319           	3.619577e-04	2.093787e-02	2.305401e-03	3.261026e-03	1.096084e-03	1.800821e-03
320           	3.584853e-04	2.075412e-02	2.265116e-03	3.236877e-03	1.095025e-03	1.753291e-03
321           	3.530373e-04	2.104764e-02	2.220997e-03	3.234360e-03	1.099004e-03	1.786592e-03
322           	3.536285e-04	2.080312e-02	2.207442e-03	3.322280e-03	1.107606e-03	1.816176e-03
323           	3.489698e-04	2.075045e-02	2.147702e-03	3.250486e-03	1.105432e-03	1.808938e-03
324           	3.498297e-04	2.048918e-02	2.131978e-03	3.292780e-03	1.110037e-03	1.829865e-03
325           	3.442339e-04	2.082911e-02	2.084428e-03	3.176536e-03	1.111381e-03	1.809445e-03
326           	3.429590e-04	2.068659e-02	2.069548e-03	3.217871e-03	1.120999e-03	1.824031e-03
327           	3.378384e-04	2.091782e-02	2.028657e-03	3.159611e-03	1.120415e-03	1.810065e-03
328           	3.366854e-04	2.058711e-02	2.009321e-03	3.168598e-03	1.117645e-03	1.753294e-03
329           	3.324195e-04	2.065722e-02	1.972354e-03	3.129100e-03	1.117465e-03	1.775088e-03
330           	3.320655e-04	2.049765e-02	1.958639e-03	3.147719e-03	1.113902e-03	1.737369e-03
331           	3.257210e-04	2.062767e-02	1.908028e-03	3.093658e-03	1.108590e-03	1.770515e-03
332           	3.229924e-04	2.018231e-02	1.874314e-03	3.082435e-03	1.099168e-03	1.716660e-03
333           	3.181616e-04	2.022134e-02	1.849820e-03	3.031180e-03	1.098125e-03	1.754731e-03
334           	3.179032e-04	1.983051e-02	1.849194e-03	3.137992e-03	1.093245e-03	1.686218e-03
335           	3.122442e-04	1.993846e-02	1.803110e-03	3.097335e-03	1.085359e-03	1.713203e-03
336           	3.101834e-04	1.986346e-02	1.791973e-03	3.123452e-03	1.078111e-03	1.647933e-03
337           	3.074575e-04	2.015301e-02	1.792863e-03	3.103538e-03	1.072957e-03	1.696131e-03
338           	3.033765e-04	1.985417e-02	1.800257e-03	3.091337e-03	1.071098e-03	1.603018e-03
339           	2.971456e-04	1.994258e-02	1.762464e-03	3.096756e-03	1.061217e-03	1.655330e-03
340           	2.944378e-04	1.962665e-02	1.766141e-03	3.166624e-03	1.052800e-03	1.572226e-03
341           	2.934372e-04	1.954743e-02	1.776536e-03	3.133952e-03	1.048090e-03	1.621139e-03
342           	2.922687e-04	1.924171e-02	1.806598e-03	3.185023e-03	1.048017e-03	1.559638e-03
343           	2.898975e-04	1.944232e-02	1.772810e-03	3.168673e-03	1.035687e-03	1.598253e-03
344           	2.844971e-04	1.923895e-02	1.779954e-03	3.145915e-03	1.025893e-03	1.494272e-03
345           	2.837026e-04	1.938934e-02	1.749064e-03	3.145573e-03	1.018342e-03	1.536490e-03
346           	2.800043e-04	1.915680e-02	1.807195e-03	3.214678e-03	1.018445e-03	1.506431e-03
347           	2.780204e-04	1.911312e-02	1.775245e-03	3.166193e-03	1.007251e-03	1.460259e-03
348           	2.741312e-04	1.891591e-02	1.811343e-03	3.234647e-03	9.947569e-04	1.433173e-03
349           	2.740623e-04	1.908216e-02	1.812257e-03	3.213731e-03	1.001948e-03	1.405984e-03
350           	2.702653e-04	1.867060e-02	1.859267e-03	3.269925e-03	9.966856e-04	1.372367e-03
351           	2.693577e-04	1.872038e-02	1.841499e-03	3.241943e-03	9.955774e-04	1.340260e-03
352           	2.656692e-04	1.842998e-02	1.870090e-03	3.328691e-03	9.699618e-04	1.309197e-03
353           	2.650695e-04	1.861808e-02	1.870402e-03	3.291689e-03	9.802964e-04	1.286478e-03
354           	2.619404e-04	1.845835e-02	1.917235e-03	3.350180e-03	9.665191e-04	1.255257e-03
355           	2.623684e-04	1.871765e-02	1.916594e-03	3.368056e-03	9.675680e-04	1.276286e-03
356           	2.618685e-04	1.855770e-02	1.967733e-03	3.324026e-03	9.287459e-04	1.227461e-03
357           	2.606423e-04	1.875136e-02	1.951667e-03	3.426243e-03	9.457865e-04	1.245777e-03
358           	2.577006e-04	1.883708e-02	1.986707e-03	3.466758e-03	9.349626e-04	1.216319e-03
359           	2.584419e-04	1.935030e-02	1.981539e-03	3.407332e-03	9.375312e-04	1.239265e-03
360           	2.549916e-04	1.941481e-02	1.995482e-03	3.416313e-03	8.978102e-04	1.208291e-03
361           	2.539694e-04	1.961941e-02	1.995931e-03	3.406171e-03	9.435681e-04	1.246810e-03
362           	2.513809e-04	1.936896e-02	2.012494e-03	3.398020e-03	9.388850e-04	1.238745e-03
363           	2.517057e-04	1.923392e-02	2.016035e-03	3.398981e-03	9.148643e-04	1.284060e-03
364           	2.493022e-04	1.889396e-02	2.033059e-03	3.464249e-03	8.998101e-04	1.269296e-03
365           	2.489160e-04	1.888499e-02	2.026207e-03	3.472307e-03	9.244101e-04	1.320142e-03
366           	2.471645e-04	1.870299e-02	2.051001e-03	3.501139e-03	9.172592e-04	1.308931e-03
367           	2.458876e-04	1.903474e-02	2.033437e-03	3.467978e-03	9.192895e-04	1.363368e-03
368           	2.445698e-04	1.891748e-02	2.054251e-03	3.458572e-03	9.086407e-04	1.420840e-03
369           	2.448777e-04	1.915278e-02	2.067364e-03	3.414475e-03	9.095738e-04	1.435514e-03
370           	2.444177e-04	1.906455e-02	2.091995e-03	3.460120e-03	9.093470e-04	1.401604e-03
371           	2.443086e-04	1.915804e-02	2.080118e-03	3.441246e-03	8.954863e-04	1.440316e-03
372           	2.461556e-04	1.889996e-02	2.111144e-03	3.503961e-03	8.855446e-04	1.494595e-03
373           	2.465216e-04	1.894160e-02	2.090724e-03	3.473465e-03	8.785882e-04	1.494628e-03
374           	2.489527e-04	1.850368e-02	2.132801e-03	3.570712e-03	8.871632e-04	1.531485e-03
375           	2.469764e-04	1.872253e-02	2.099728e-03	3.502945e-03	8.576975e-04	1.524674e-03
376           	2.477823e-04	1.867306e-02	2.125414e-03	3.587866e-03	8.505420e-04	1.556187e-03
377           	2.469325e-04	1.880555e-02	2.090404e-03	3.472318e-03	8.312373e-04	1.549695e-03
378           	2.478553e-04	1.869767e-02	2.107180e-03	3.537612e-03	7.862081e-04	1.558965e-03
379           	2.484117e-04	1.869363e-02	2.070904e-03	3.489553e-03	7.843377e-04	1.550179e-03
380           	2.488310e-04	1.854201e-02	2.115021e-03	3.531064e-03	7.758808e-04	1.563669e-03
381           	2.473772e-04	1.828383e-02	2.087234e-03	3.487045e-03	7.720690e-04	1.486688e-03
382           	2.461175e-04	1.789015e-02	2.115115e-03	3.547758e-03	7.706956e-04	1.458467e-03
383           	2.467487e-04	1.764267e-02	2.071264e-03	3.531339e-03	7.611157e-04	1.446616e-03
384           	2.487402e-04	1.738901e-02	2.109581e-03	3.528151e-03	7.178376e-04	1.426369e-03
385           	2.471218e-04	1.743561e-02	2.054179e-03	3.447114e-03	7.107116e-04	1.395972e-03
386           	2.478846e-04	1.731288e-02	2.073483e-03	3.515613e-03	7.708940e-04	1.399379e-03
387           	2.481392e-04	1.742191e-02	2.034114e-03	3.451551e-03	7.514531e-04	1.341804e-03
388           	2.491755e-04	1.737864e-02	2.068740e-03	3.527330e-03	7.537411e-04	1.341322e-03
389           	2.492254e-04	1.734397e-02	2.024170e-03	3.561833e-03	7.593855e-04	1.339047e-03
390           	2.497533e-04	1.720438e-02	2.082906e-03	3.649529e-03	7.859922e-04	1.312211e-03
391           	2.510950e-04	1.711406e-02	2.036468e-03	3.592808e-03	7.933493e-04	1.320518e-03
392           	2.509321e-04	1.684295e-02	2.066518e-03	3.592155e-03	7.794940e-04	1.305192e-03
393           	2.539194e-04	1.679600e-02	2.017287e-03	3.572025e-03	7.858185e-04	1.326175e-03
394           	2.532051e-04	1.674385e-02	2.051971e-03	3.665340e-03	8.008494e-04	1.304007e-03
395           	2.532928e-04	1.684597e-02	2.015480e-03	3.633546e-03	8.099255e-04	1.342204e-03
396           	2.524155e-04	1.694556e-02	2.043521e-03	3.642577e-03	7.762117e-04	1.317597e-03
397           	2.532238e-04	1.710502e-02	2.007570e-03	3.589333e-03	7.920387e-04	1.338708e-03
398           	2.593328e-04	1.708929e-02	2.043854e-03	3.688569e-03	7.947745e-04	1.391471e-03
399           	2.590831e-04	1.725704e-02	1.999313e-03	3.633094e-03	7.883639e-04	1.350926e-03
400           	2.574642e-04	1.741817e-02	2.018440e-03	3.682034e-03	7.632160e-04	1.365568e-03
401           	2.534641e-04	1.746368e-02	1.959429e-03	3.550657e-03	7.701281e-04	1.359607e-03
402           	2.519731e-04	1.744294e-02	1.986658e-03	3.686560e-03	7.846904e-04	1.386986e-03
403           	2.517963e-04	1.757453e-02	1.936865e-03	3.579271e-03	7.773383e-04	1.380953e-03
404           	2.516043e-04	1.739084e-02	1.955051e-03	3.645052e-03	7.595124e-04	1.384158e-03
405           	2.521853e-04	1.731896e-02	1.905701e-03	3.546415e-03	7.620408e-04	1.385500e-03
406           	2.513633e-04	1.717287e-02	1.931629e-03	3.682957e-03	7.706116e-04	1.397466e-03
407           	2.509418e-04	1.725803e-02	1.879927e-03	3.570221e-03	7.593052e-04	1.401391e-03
408           	2.501424e-04	1.716905e-02	1.896999e-03	3.623500e-03	7.444202e-04	1.413931e-03
409           	2.493088e-04	1.700667e-02	1.851727e-03	3.515171e-03	7.425676e-04	1.398273e-03
410           	2.505707e-04	1.682612e-02	1.866396e-03	3.590541e-03	7.533802e-04	1.424287e-03
411           	2.489286e-04	1.689177e-02	1.825785e-03	3.470500e-03	7.424049e-04	1.392996e-03
412           	2.497511e-04	1.698636e-02	1.836556e-03	3.610872e-03	7.349075e-04	1.406362e-03
413           	2.490460e-04	1.722079e-02	1.801510e-03	3.497778e-03	7.338007e-04	1.365307e-03
414           	2.508508e-04	1.731392e-02	1.835183e-03	3.618896e-03	7.430062e-04	1.384762e-03
415           	2.485289e-04	1.766731e-02	1.780750e-03	3.464924e-03	7.374580e-04	1.369350e-03
416           	2.501710e-04	1.771402e-02	1.796225e-03	3.516555e-03	7.351954e-04	1.374187e-03
417           	2.485499e-04	1.776079e-02	1.761101e-03	3.433027e-03	7.384796e-04	1.346612e-03
418           	2.485582e-04	1.762389e-02	1.779077e-03	3.573549e-03	7.483132e-04	1.357344e-03
419           	2.476455e-04	1.767407e-02	1.751097e-03	3.474568e-03	7.434229e-04	1.345354e-03
420           	2.483392e-04	1.761006e-02	1.767812e-03	3.545385e-03	7.450580e-04	1.363161e-03
421           	2.467547e-04	1.766014e-02	1.733054e-03	3.496538e-03	7.482955e-04	1.353946e-03
422           	2.478268e-04	1.758561e-02	1.766707e-03	3.521809e-03	7.550053e-04	1.374898e-03
423           	2.461832e-04	1.765738e-02	1.718088e-03	3.439560e-03	7.506874e-04	1.364585e-03
424           	2.455279e-04	1.763409e-02	1.736097e-03	3.562369e-03	7.508587e-04	1.309062e-03
425           	2.443746e-04	1.776804e-02	1.694222e-03	3.455490e-03	7.535853e-04	1.329300e-03
426           	2.437421e-04	1.774085e-02	1.733102e-03	3.530855e-03	7.543433e-04	1.273757e-03
427           	2.408554e-04	1.781334e-02	1.662499e-03	3.433633e-03	7.541163e-04	1.324299e-03
428           	2.411191e-04	1.775381e-02	1.695422e-03	3.478032e-03	7.639971e-04	1.247876e-03
429           	2.396815e-04	1.775315e-02	1.673901e-03	3.432765e-03	7.621346e-04	1.207389e-03
430           	2.408938e-04	1.786214e-02	1.706848e-03	3.578521e-03	7.679807e-04	1.223587e-03
431           	2.393261e-04	1.781765e-02	1.679671e-03	3.409620e-03	7.643053e-04	1.249922e-03
432           	2.388091e-04	1.773764e-02	1.714719e-03	3.501954e-03	7.766763e-04	1.313544e-03
433           	2.381183e-04	1.781128e-02	1.663617e-03	3.379177e-03	7.805331e-04	1.232181e-03
434           	2.361563e-04	1.779293e-02	1.686569e-03	3.428366e-03	7.872298e-04	1.270179e-03
435           	2.353595e-04	1.769384e-02	1.656641e-03	3.362793e-03	7.835969e-04	1.274988e-03
436           	2.335480e-04	1.768422e-02	1.686336e-03	3.417350e-03	7.953602e-04	1.284706e-03
437           	2.331729e-04	1.756745e-02	1.656098e-03	3.307933e-03	7.979018e-04	1.250357e-03
438           	2.302626e-04	1.745785e-02	1.676994e-03	3.385894e-03	8.065318e-04	1.266158e-03
439           	2.298644e-04	1.727842e-02	1.653137e-03	3.311712e-03	8.021349e-04	1.275767e-03
440           	2.296246e-04	1.728262e-02	1.670326e-03	3.368190e-03	8.159815e-04	1.303456e-03
441           	2.286636e-04	1.710098e-02	1.646402e-03	3.296960e-03	8.135546e-04	1.277113e-03
442           	2.268656e-04	1.688769e-02	1.669159e-03	3.429098e-03	8.196654e-04	1.236598e-03
443           	2.265073e-04	1.653548e-02	1.635693e-03	3.380193e-03	8.099447e-04	1.273839e-03
444           	2.261277e-04	1.634759e-02	1.676261e-03	3.441083e-03	8.231893e-04	1.239163e-03
445           	2.246470e-04	1.625165e-02	1.649570e-03	3.388425e-03	8.270588e-04	1.191835e-03
446           	2.220394e-04	1.623969e-02	1.679944e-03	3.419456e-03	8.337430e-04	1.198432e-03
447           	2.211358e-04	1.612795e-02	1.646115e-03	3.400189e-03	8.395790e-04	1.225155e-03
448           	2.198765e-04	1.622278e-02	1.709042e-03	3.518332e-03	8.364728e-04	1.216086e-03
449           	2.218512e-04	1.614899e-02	1.682470e-03	3.487487e-03	8.412407e-04	1.237854e-03
450           	2.210126e-04	1.629687e-02	1.732189e-03	3.508319e-03	8.434397e-04	1.174812e-03
451           	2.208513e-04	1.631838e-02	1.694330e-03	3.490911e-03	8.308647e-04	1.152227e-03
452           	2.191177e-04	1.638351e-02	1.746920e-03	3.517389e-03	8.301515e-04	1.232922e-03
453           	2.188217e-04	1.633635e-02	1.722509e-03	3.468016e-03	8.355269e-04	1.199699e-03
454           	2.188620e-04	1.643636e-02	1.795879e-03	3.575654e-03	8.425289e-04	1.239261e-03
455           	2.188980e-04	1.638229e-02	1.770891e-03	3.508134e-03	8.320848e-04	1.226581e-03
456           	2.185599e-04	1.660478e-02	1.794873e-03	3.591783e-03	8.326623e-04	1.269309e-03
457           	2.198584e-04	1.663911e-02	1.772925e-03	3.477571e-03	8.446058e-04	1.267945e-03
458           	2.209076e-04	1.675464e-02	1.840031e-03	3.556151e-03	8.432466e-04	1.236291e-03
459           	2.200990e-04	1.674900e-02	1.800010e-03	3.490837e-03	8.435682e-04	1.276957e-03
460           	2.230702e-04	1.673441e-02	1.859437e-03	3.659609e-03	8.291307e-04	1.241172e-03
461           	2.228769e-04	1.664591e-02	1.832222e-03	3.547975e-03	8.219844e-04	1.240954e-03
462           	2.257663e-04	1.661976e-02	1.874960e-03	3.679710e-03	8.289080e-04	1.257052e-03
463           	2.262374e-04	1.651627e-02	1.852727e-03	3.587006e-03	8.401686e-04	1.276687e-03
464           	2.321552e-04	1.645214e-02	1.911289e-03	3.695719e-03	8.211863e-04	1.252055e-03
465           	2.303370e-04	1.650287e-02	1.879329e-03	3.593022e-03	8.092445e-04	1.269696e-03
466           	2.327052e-04	1.653653e-02	1.921873e-03	3.747189e-03	8.126730e-04	1.259737e-03
467           	2.310789e-04	1.643307e-02	1.894850e-03	3.646756e-03	8.313140e-04	1.320633e-03
468           	2.308857e-04	1.641789e-02	1.919768e-03	3.746882e-03	8.045063e-04	1.293303e-03
469           	2.275925e-04	1.636683e-02	1.871816e-03	3.629856e-03	7.870735e-04	1.234693e-03
470           	2.294597e-04	1.632728e-02	1.905898e-03	3.702074e-03	7.903685e-04	1.333342e-03
471           	2.275430e-04	1.622560e-02	1.853345e-03	3.580200e-03	7.940554e-04	1.316397e-03
472           	2.284363e-04	1.627311e-02	1.871357e-03	3.743026e-03	7.787074e-04	1.363064e-03
473           	2.291648e-04	1.608108e-02	1.847982e-03	3.626403e-03	7.670525e-04	1.344082e-03
474           	2.260419e-04	1.590331e-02	1.859000e-03	3.694719e-03	7.752486e-04	1.393208e-03
475           	2.209655e-04	1.567824e-02	1.800477e-03	3.563047e-03	7.794002e-04	1.394922e-03
476           	2.201064e-04	1.563807e-02	1.803707e-03	3.617656e-03	7.646640e-04	1.338934e-03
477           	2.186585e-04	1.565927e-02	1.786856e-03	3.468280e-03	7.511887e-04	1.359554e-03
478           	2.189999e-04	1.565375e-02	1.797564e-03	3.612718e-03	7.655245e-04	1.342262e-03
479           	2.200136e-04	1.549414e-02	1.774398e-03	3.497457e-03	7.740753e-04	1.370956e-03
480           	2.185952e-04	1.562569e-02	1.779851e-03	3.561103e-03	7.690599e-04	1.306715e-03
481           	2.156767e-04	1.560074e-02	1.743465e-03	3.371241e-03	7.581699e-04	1.341912e-03
482           	2.119395e-04	1.549951e-02	1.725625e-03	3.458272e-03	7.737210e-04	1.275000e-03
483           	2.124939e-04	1.521616e-02	1.711389e-03	3.365697e-03	7.851419e-04	1.343622e-03
484           	2.121931e-04	1.510392e-02	1.714131e-03	3.475639e-03	7.867576e-04	1.284277e-03
485           	2.118673e-04	1.492375e-02	1.668661e-03	3.362723e-03	7.787697e-04	1.294372e-03
486           	2.111978e-04	1.475459e-02	1.692031e-03	3.406090e-03	7.891215e-04	1.296085e-03
487           	2.069003e-04	1.468953e-02	1.629204e-03	3.261621e-03	8.026039e-04	1.292903e-03
488           	2.042428e-04	1.480268e-02	1.650803e-03	3.347973e-03	8.007748e-04	1.230193e-03
489           	2.037820e-04	1.462337e-02	1.617785e-03	3.298124e-03	7.866007e-04	1.224870e-03
490           	2.069034e-04	1.459428e-02	1.648245e-03	3.411711e-03	7.946287e-04	1.261968e-03
491           	2.064899e-04	1.431420e-02	1.604369e-03	3.362495e-03	8.029804e-04	1.213938e-03
492           	2.038721e-04	1.418172e-02	1.609591e-03	3.318766e-03	7.946035e-04	1.281352e-03
493           	2.003351e-04	1.396623e-02	1.551125e-03	3.223871e-03	7.788838e-04	1.276981e-03
494           	1.992627e-04	1.398152e-02	1.555980e-03	3.273346e-03	7.907025e-04	1.255149e-03
495           	1.987810e-04	1.387687e-02	1.526241e-03	3.244401e-03	7.947199e-04	1.206497e-03
496           	1.990862e-04	1.401446e-02	1.540746e-03	3.361534e-03	7.947501e-04	1.240220e-03
497           	1.984562e-04	1.394117e-02	1.491228e-03	3.261253e-03	7.787521e-04	1.236121e-03
498           	1.961601e-04	1.395136e-02	1.510111e-03	3.323916e-03	7.977432e-04	1.174212e-03
499           	1.944778e-04	1.379804e-02	1.486159e-03	3.293564e-03	8.250380e-04	1.179891e-03
500           	1.939321e-04	1.374056e-02	1.479634e-03	3.259677e-03	8.004388e-04	1.162099e-03
501           	1.921734e-04	1.357899e-02	1.469455e-03	3.216595e-03	7.869256e-04	1.189863e-03
502           	1.910312e-04	1.365476e-02	1.489689e-03	3.342034e-03	7.983336e-04	1.174966e-03
503           	1.900347e-04	1.347101e-02	1.464998e-03	3.320068e-03	8.077798e-04	1.194916e-03
504           	1.883707e-04	1.358020e-02	1.457360e-03	3.329984e-03	7.969528e-04	1.188589e-03
505           	1.864039e-04	1.339985e-02	1.453136e-03	3.309667e-03	7.993586e-04	1.175720e-03
506           	1.837531e-04	1.337674e-02	1.459818e-03	3.295808e-03	7.988761e-04	1.202083e-03
507           	1.848088e-04	1.320782e-02	1.445911e-03	3.331303e-03	8.096871e-04	1.179986e-03
508           	1.851413e-04	1.324958e-02	1.479640e-03	3.385072e-03	7.932061e-04	1.227772e-03
509           	1.850849e-04	1.317572e-02	1.452364e-03	3.345864e-03	7.944928e-04	1.211191e-03
510           	1.839752e-04	1.315600e-02	1.457750e-03	3.450562e-03	7.910360e-04	1.240575e-03
511           	1.837728e-04	1.325667e-02	1.433751e-03	3.376177e-03	7.988649e-04	1.229085e-03
512           	1.836017e-04	1.319194e-02	1.444927e-03	3.354129e-03	7.836610e-04	1.264266e-03
513           	1.830118e-04	1.300527e-02	1.435149e-03	3.325031e-03	7.929540e-04	1.268202e-03
514           	1.828796e-04	1.304340e-02	1.442014e-03	3.424530e-03	7.781758e-04	1.249593e-03
515           	1.832803e-04	1.290056e-02	1.435241e-03	3.372249e-03	7.795978e-04	1.249386e-03
516           	1.825886e-04	1.300670e-02	1.442881e-03	3.372460e-03	7.692996e-04	1.231968e-03
517           	1.815795e-04	1.288424e-02	1.433567e-03	3.322314e-03	7.725493e-04	1.234622e-03
518           	1.838751e-04	1.282353e-02	1.455986e-03	3.425679e-03	7.729971e-04	1.181530e-03
519           	1.812690e-04	1.266261e-02	1.435612e-03	3.442470e-03	7.627224e-04	1.233741e-03
520           	1.830297e-04	1.267315e-02	1.439249e-03	3.444631e-03	7.185253e-04	1.228259e-03
521           	1.807244e-04	1.252620e-02	1.416112e-03	3.321834e-03	7.152413e-04	1.268281e-03
522           	1.829256e-04	1.256327e-02	1.455324e-03	3.428719e-03	7.394906e-04	1.270608e-03
523           	1.805115e-04	1.251267e-02	1.425856e-03	3.407440e-03	7.426422e-04	1.213568e-03
524           	1.849218e-04	1.255423e-02	1.459578e-03	3.418862e-03	7.051214e-04	1.214867e-03
525           	1.799217e-04	1.232786e-02	1.437036e-03	3.385511e-03	7.039329e-04	1.229695e-03
526           	1.801210e-04	1.235013e-02	1.469772e-03	3.529606e-03	7.341585e-04	1.262516e-03
527           	1.780252e-04	1.234346e-02	1.444855e-03	3.358385e-03	7.250938e-04	1.255600e-03
528           	1.787110e-04	1.244172e-02	1.465449e-03	3.431401e-03	6.994317e-04	1.265805e-03
529           	1.783272e-04	1.230524e-02	1.450264e-03	3.354316e-03	6.985199e-04	1.252254e-03
530           	1.801645e-04	1.221867e-02	1.490925e-03	3.490018e-03	7.375325e-04	1.205073e-03
531           	1.794726e-04	1.209538e-02	1.463674e-03	3.343487e-03	7.379455e-04	1.248144e-03
532           	1.775900e-04	1.217992e-02	1.474548e-03	3.432844e-03	7.076204e-04	1.192999e-03
533           	1.766927e-04	1.216394e-02	1.465290e-03	3.386965e-03	7.119502e-04	1.211323e-03
534           	1.797145e-04	1.253117e-02	1.503743e-03	3.510986e-03	6.963036e-04	1.196516e-03
535           	1.817677e-04	1.246681e-02	1.486915e-03	3.432815e-03	7.371112e-04	1.224178e-03
536           	1.840521e-04	1.254576e-02	1.512246e-03	3.456853e-03	6.986644e-04	1.204827e-03
537           	1.830877e-04	1.251139e-02	1.514770e-03	3.395781e-03	7.390213e-04	1.248125e-03
538           	1.839251e-04	1.264406e-02	1.535079e-03	3.530583e-03	7.471888e-04	1.210623e-03
539           	1.824602e-04	1.244771e-02	1.497479e-03	3.405396e-03	7.731101e-04	1.121262e-03
540           	1.815795e-04	1.252018e-02	1.519022e-03	3.513948e-03	6.989542e-04	1.199660e-03
541           	1.823787e-04	1.253309e-02	1.488104e-03	3.402902e-03	7.335835e-04	1.186823e-03
542           	1.823535e-04	1.254508e-02	1.521691e-03	3.456018e-03	7.474371e-04	1.238312e-03
543           	1.808139e-04	1.250008e-02	1.487309e-03	3.414998e-03	7.710130e-04	1.207134e-03
544           	1.811384e-04	1.261712e-02	1.507412e-03	3.433888e-03	7.554518e-04	1.270107e-03
545           	1.817915e-04	1.279049e-02	1.472405e-03	3.353164e-03	7.555251e-04	1.275219e-03
546           	1.829091e-04	1.308876e-02	1.500473e-03	3.440783e-03	7.651884e-04	1.280820e-03
